date,machine_id,material_type,environment,production_yield,defect_rate,machine_downtime,temperature,humidity
2023-08-29,Machine_16,Silicon,Cleanroom_3,97.89,8.6,6.95,24.57,40.76
2023-07-09,Machine_18,Silicon Carbide,Cleanroom_3,84.92,4.6,23.65,23.3,43.83
2023-07-24,Machine_6,Germanium,Cleanroom_2,96.37,6.89,5.24,28.26,44.57
2023-12-09,Machine_3,Germanium,Cleanroom_2,83.75,1.79,22.67,25.86,40.85
2024-12-14,Machine_10,Gallium Arsenide,Cleanroom_3,92.29,6.99,13.8,24.33,46.82
2024-01-17,Machine_19,Germanium,Cleanroom_3,91.28,4.35,0.49,23.14,48.36
2024-05-09,Machine_11,Silicon,Cleanroom_2,84.64,1.89,2.57,26.07,47.53
2024-10-17,Machine_4,Silicon Carbide,Cleanroom_1,91.87,8.59,21.85,25.64,35.58
2024-10-05,Machine_4,Silicon Carbide,Cleanroom_2,77.75,4.6,15.81,26.56,49.6
2024-02-24,Machine_14,Silicon,Cleanroom_3,88.42,1.04,23.82,22.1,37.74
2023-05-28,Machine_19,Silicon,Cleanroom_1,74.41,7.63,6.92,25.14,41.58
2024-03-27,Machine_16,Germanium,Cleanroom_3,85.19,9.99,3.78,22.23,46.65
2024-02-12,Machine_15,Gallium Arsenide,Cleanroom_2,74.89,6.95,12.79,20.16,49.0
2024-08-06,Machine_2,Silicon,Cleanroom_1,78.22,0.93,20.67,28.16,42.06
2024-03-24,Machine_7,Silicon,Cleanroom_3,89.0,3.62,10.97,28.23,49.3
2023-07-23,Machine_9,Silicon,Cleanroom_1,76.21,2.13,11.56,28.98,30.24
2023-11-05,Machine_1,Silicon Carbide,Cleanroom_1,91.62,4.5,6.49,28.4,34.59
2024-06-09,Machine_16,Germanium,Cleanroom_1,83.63,1.54,22.05,25.07,36.13
2024-04-27,Machine_13,Silicon Carbide,Cleanroom_2,77.83,1.83,7.95,27.9,46.66
2024-07-24,Machine_6,Silicon Carbide,Cleanroom_1,87.96,6.43,21.12,26.56,42.16
2023-05-15,Machine_3,Silicon Carbide,Cleanroom_2,97.04,6.47,17.62,22.83,46.07
2024-08-25,Machine_4,Silicon,Cleanroom_2,81.09,0.66,11.44,23.37,32.22
2024-11-17,Machine_17,Silicon Carbide,Cleanroom_4,96.69,8.5,20.86,21.41,35.14
2024-03-13,Machine_18,Silicon Carbide,Cleanroom_1,80.56,1.67,12.69,27.19,32.14
2024-07-11,Machine_3,Silicon,Cleanroom_1,78.64,0.12,16.3,24.1,49.29
2024-01-15,Machine_11,Germanium,Cleanroom_1,70.97,5.78,16.02,29.67,39.93
2023-02-18,Machine_6,Gallium Arsenide,Cleanroom_4,96.34,7.59,1.14,21.91,43.52
2023-06-30,Machine_14,Germanium,Cleanroom_2,93.58,3.24,4.77,20.12,35.53
2023-08-19,Machine_17,Germanium,Cleanroom_3,79.88,5.05,22.49,24.64,37.55
2023-01-06,Machine_3,Gallium Arsenide,Cleanroom_2,80.71,7.82,9.32,23.47,42.33
2023-02-25,Machine_9,Gallium Arsenide,Cleanroom_4,73.08,9.42,3.87,28.02,34.86
2023-01-04,Machine_11,Silicon,Cleanroom_3,95.63,3.26,23.46,25.91,44.94
2023-09-13,Machine_15,Germanium,Cleanroom_1,95.66,1.34,14.45,29.59,49.1
2023-03-15,Machine_12,Gallium Arsenide,Cleanroom_3,92.44,5.95,15.32,24.45,37.42
2023-06-25,Machine_8,Silicon,Cleanroom_4,75.72,2.37,21.76,27.81,40.37
2023-01-24,Machine_9,Gallium Arsenide,Cleanroom_1,79.17,1.6,7.53,23.96,42.76
2023-06-06,Machine_9,Silicon,Cleanroom_2,79.09,5.34,1.21,26.86,33.07
2024-06-19,Machine_17,Silicon Carbide,Cleanroom_1,74.62,2.95,14.33,27.53,45.7
2024-08-17,Machine_6,Gallium Arsenide,Cleanroom_1,83.58,0.38,22.47,23.14,32.5
2023-11-08,Machine_9,Silicon,Cleanroom_2,96.3,2.85,8.89,28.52,33.07
2024-07-11,Machine_10,Gallium Arsenide,Cleanroom_2,79.05,9.66,7.93,29.57,43.44
2024-12-20,Machine_20,Germanium,Cleanroom_1,74.94,3.82,21.35,25.11,45.34
2023-06-25,Machine_3,Gallium Arsenide,Cleanroom_3,91.79,1.01,23.57,28.99,42.99
2023-01-03,Machine_14,Silicon Carbide,Cleanroom_3,86.7,1.52,21.1,23.39,43.08
2023-12-09,Machine_6,Silicon Carbide,Cleanroom_3,88.87,9.8,3.71,25.94,38.65
2024-10-03,Machine_11,Silicon,Cleanroom_1,77.12,8.75,14.16,20.22,36.72
2024-11-29,Machine_15,Germanium,Cleanroom_1,90.15,3.95,19.88,20.62,47.79
2024-03-15,Machine_18,Silicon Carbide,Cleanroom_1,89.19,4.61,14.88,24.34,46.86
2023-01-15,Machine_20,Gallium Arsenide,Cleanroom_2,73.71,2.39,0.49,24.45,30.93
2024-04-20,Machine_7,Silicon,Cleanroom_3,79.49,9.91,21.86,29.38,36.11
2024-07-18,Machine_15,Germanium,Cleanroom_4,75.03,1.12,9.83,28.28,37.33
2024-03-31,Machine_3,Silicon,Cleanroom_3,82.99,5.32,10.11,28.5,40.88
2023-05-27,Machine_12,Silicon Carbide,Cleanroom_2,84.04,0.52,18.37,28.18,37.14
2023-12-13,Machine_1,Germanium,Cleanroom_4,91.43,3.45,16.13,27.2,39.03
2023-01-04,Machine_12,Silicon Carbide,Cleanroom_1,75.5,3.07,2.85,25.11,33.53
2024-01-01,Machine_3,Silicon Carbide,Cleanroom_2,86.76,7.31,22.78,21.4,47.21
2023-07-07,Machine_9,Silicon Carbide,Cleanroom_4,71.41,0.14,13.15,27.88,43.31
2024-08-29,Machine_9,Gallium Arsenide,Cleanroom_1,92.24,1.89,17.36,23.45,43.5
2024-02-06,Machine_12,Gallium Arsenide,Cleanroom_2,75.58,4.92,18.71,21.3,31.77
2024-12-16,Machine_20,Silicon Carbide,Cleanroom_4,82.97,4.5,20.24,20.78,30.0
2024-05-21,Machine_8,Gallium Arsenide,Cleanroom_3,95.32,1.75,21.83,29.13,36.47
2023-01-27,Machine_5,Gallium Arsenide,Cleanroom_4,87.11,5.75,22.31,24.41,30.47
2024-12-27,Machine_8,Germanium,Cleanroom_2,76.06,9.2,3.82,23.45,41.32
2024-03-14,Machine_9,Germanium,Cleanroom_4,90.52,3.91,2.19,24.83,44.89
2023-06-23,Machine_1,Germanium,Cleanroom_3,75.35,4.88,14.43,27.56,45.87
2023-04-27,Machine_7,Germanium,Cleanroom_3,84.12,6.05,2.73,27.96,42.02
2023-05-26,Machine_5,Gallium Arsenide,Cleanroom_3,93.46,3.11,2.84,25.03,39.58
2024-06-09,Machine_5,Silicon Carbide,Cleanroom_3,96.21,7.07,23.11,25.51,37.9
2023-08-30,Machine_20,Gallium Arsenide,Cleanroom_2,86.61,7.76,16.28,28.77,40.89
2024-05-26,Machine_7,Silicon Carbide,Cleanroom_2,71.76,3.5,15.86,27.93,38.68
2023-04-13,Machine_6,Gallium Arsenide,Cleanroom_2,79.77,6.91,17.59,20.01,48.32
2023-05-14,Machine_13,Silicon Carbide,Cleanroom_1,81.65,9.98,23.32,27.68,35.71
2023-07-20,Machine_5,Germanium,Cleanroom_4,76.03,9.27,5.49,23.15,46.34
2023-09-30,Machine_6,Gallium Arsenide,Cleanroom_1,90.31,0.71,13.48,24.18,33.21
2023-09-16,Machine_8,Gallium Arsenide,Cleanroom_4,89.56,5.05,15.74,28.24,42.36
2023-07-10,Machine_15,Silicon,Cleanroom_3,70.63,1.11,11.62,24.48,36.33
2023-05-13,Machine_5,Silicon Carbide,Cleanroom_3,70.92,1.82,7.51,25.57,32.52
2024-02-27,Machine_14,Silicon,Cleanroom_3,94.88,0.76,11.48,21.54,43.11
2024-04-18,Machine_19,Silicon Carbide,Cleanroom_3,93.84,7.63,3.5,21.85,33.64
2023-05-07,Machine_5,Silicon Carbide,Cleanroom_2,74.8,1.66,10.07,25.28,35.85
2024-05-08,Machine_7,Gallium Arsenide,Cleanroom_4,71.59,0.21,1.37,28.02,46.36
2023-07-13,Machine_10,Germanium,Cleanroom_1,85.46,3.43,21.07,27.88,44.25
2024-12-16,Machine_5,Silicon,Cleanroom_4,84.62,0.64,0.52,25.26,45.31
2023-09-30,Machine_2,Germanium,Cleanroom_1,76.39,2.94,4.47,27.72,47.07
2024-10-31,Machine_20,Gallium Arsenide,Cleanroom_1,93.4,7.05,19.54,20.16,33.23
2024-05-21,Machine_8,Germanium,Cleanroom_3,97.08,9.05,12.06,25.89,44.72
2024-05-13,Machine_15,Silicon,Cleanroom_1,71.82,9.68,13.81,25.73,45.72
2023-02-25,Machine_20,Silicon Carbide,Cleanroom_1,90.9,8.88,19.14,25.78,32.68
2023-12-20,Machine_16,Silicon,Cleanroom_3,78.7,8.61,8.23,21.92,33.65
2024-04-17,Machine_13,Germanium,Cleanroom_4,89.03,1.41,18.38,26.53,31.87
2024-08-29,Machine_14,Silicon,Cleanroom_3,81.46,0.64,15.33,20.79,40.88
2023-10-22,Machine_8,Germanium,Cleanroom_2,76.98,6.62,16.9,26.11,47.13
2023-03-20,Machine_6,Germanium,Cleanroom_4,75.86,9.09,9.31,27.07,37.18
2023-11-05,Machine_9,Gallium Arsenide,Cleanroom_1,90.6,7.39,15.93,21.92,46.86
2024-03-10,Machine_20,Silicon,Cleanroom_4,75.21,6.71,6.46,22.04,33.74
2023-02-22,Machine_2,Gallium Arsenide,Cleanroom_3,90.3,7.69,18.53,21.03,47.99
2024-09-05,Machine_4,Gallium Arsenide,Cleanroom_3,74.94,4.5,5.87,21.23,37.69
2023-07-21,Machine_2,Silicon,Cleanroom_4,84.38,4.26,22.08,27.93,40.06
2024-08-11,Machine_9,Gallium Arsenide,Cleanroom_4,72.6,7.41,21.93,29.45,41.3
2023-09-06,Machine_6,Silicon,Cleanroom_3,79.0,8.92,21.27,22.15,40.6
2023-01-04,Machine_14,Germanium,Cleanroom_1,95.04,0.32,17.8,29.03,48.33
2024-05-07,Machine_18,Silicon Carbide,Cleanroom_2,83.99,8.31,8.94,22.06,44.28
2023-12-11,Machine_14,Silicon Carbide,Cleanroom_2,94.02,9.8,9.13,24.03,34.36
2024-01-10,Machine_9,Germanium,Cleanroom_2,92.94,4.96,12.24,23.17,42.15
2024-08-16,Machine_6,Silicon,Cleanroom_4,84.5,1.59,12.37,22.57,32.24
2024-05-13,Machine_7,Silicon,Cleanroom_1,89.25,9.53,18.95,24.97,32.39
2024-08-03,Machine_4,Silicon,Cleanroom_2,96.37,6.83,1.75,22.87,47.43
2024-11-14,Machine_5,Germanium,Cleanroom_3,75.88,9.72,15.62,20.91,31.38
2023-06-28,Machine_2,Germanium,Cleanroom_1,76.3,9.05,4.37,23.54,47.41
2023-11-12,Machine_15,Silicon Carbide,Cleanroom_4,70.75,0.97,23.22,26.24,40.07
2023-01-22,Machine_16,Silicon Carbide,Cleanroom_2,94.85,6.95,13.68,27.92,35.1
2023-09-07,Machine_8,Germanium,Cleanroom_4,72.58,4.71,14.22,24.05,30.08
2023-09-24,Machine_9,Silicon,Cleanroom_4,99.86,6.46,1.15,22.61,35.32
2023-10-29,Machine_16,Germanium,Cleanroom_1,95.45,9.22,3.45,23.85,36.39
2024-06-18,Machine_5,Gallium Arsenide,Cleanroom_1,90.15,2.86,22.56,25.23,31.06
2024-02-04,Machine_12,Silicon,Cleanroom_3,75.48,9.42,7.27,27.88,34.39
2023-03-04,Machine_9,Silicon Carbide,Cleanroom_4,75.09,4.75,3.26,28.6,41.84
2023-09-29,Machine_19,Silicon Carbide,Cleanroom_2,71.55,1.44,18.2,21.46,41.56
2023-07-18,Machine_8,Silicon,Cleanroom_2,71.76,1.28,4.9,27.93,34.81
2023-05-08,Machine_17,Germanium,Cleanroom_4,99.57,3.42,0.32,23.3,45.83
2024-05-18,Machine_18,Germanium,Cleanroom_2,74.72,9.83,7.63,27.14,31.05
2023-10-14,Machine_8,Gallium Arsenide,Cleanroom_3,79.61,4.56,6.56,24.77,42.83
2023-05-08,Machine_11,Silicon Carbide,Cleanroom_3,87.86,3.89,1.72,27.87,46.92
2024-09-10,Machine_19,Silicon,Cleanroom_4,90.46,6.28,9.54,29.11,44.8
2024-01-05,Machine_6,Silicon,Cleanroom_1,77.25,2.69,17.76,20.97,30.97
2024-04-15,Machine_20,Gallium Arsenide,Cleanroom_1,79.89,9.08,18.6,23.24,46.89
2024-05-15,Machine_18,Gallium Arsenide,Cleanroom_1,75.3,5.93,13.57,20.36,30.61
2024-09-06,Machine_6,Silicon,Cleanroom_1,98.11,2.82,0.58,28.75,47.44
2024-08-18,Machine_14,Silicon Carbide,Cleanroom_1,85.55,1.9,17.07,29.67,43.01
2024-02-16,Machine_18,Germanium,Cleanroom_3,81.83,5.98,21.79,22.55,48.86
2024-12-05,Machine_15,Gallium Arsenide,Cleanroom_4,74.83,5.46,3.91,21.64,37.47
2024-06-13,Machine_12,Silicon Carbide,Cleanroom_3,92.78,8.58,16.31,27.24,48.9
2024-02-28,Machine_9,Germanium,Cleanroom_4,88.07,1.02,20.1,24.26,40.59
2023-07-28,Machine_11,Gallium Arsenide,Cleanroom_4,76.4,4.07,21.41,25.12,37.04
2024-07-19,Machine_1,Silicon Carbide,Cleanroom_2,89.56,7.63,10.65,28.39,38.82
2024-08-13,Machine_18,Gallium Arsenide,Cleanroom_3,98.02,2.09,5.62,24.57,40.92
2023-03-05,Machine_7,Germanium,Cleanroom_1,70.66,9.44,20.09,27.82,31.44
2023-09-27,Machine_7,Gallium Arsenide,Cleanroom_3,70.99,3.36,7.92,24.83,44.25
2024-12-03,Machine_20,Silicon Carbide,Cleanroom_4,70.34,0.57,15.1,28.07,34.6
2023-09-06,Machine_17,Germanium,Cleanroom_2,70.85,0.3,17.5,24.22,49.85
2024-02-23,Machine_3,Gallium Arsenide,Cleanroom_1,79.57,7.42,16.06,27.6,45.45
2024-03-29,Machine_9,Gallium Arsenide,Cleanroom_4,70.72,7.67,3.03,26.15,32.02
2023-02-03,Machine_7,Silicon Carbide,Cleanroom_3,89.83,9.6,6.12,28.81,30.47
2023-11-14,Machine_17,Silicon Carbide,Cleanroom_4,92.69,7.79,10.85,25.47,47.29
2024-04-06,Machine_4,Gallium Arsenide,Cleanroom_1,71.76,5.14,8.63,23.55,33.99
2024-03-08,Machine_18,Germanium,Cleanroom_2,90.09,7.24,9.11,25.2,39.03
2024-01-20,Machine_4,Germanium,Cleanroom_2,82.08,7.67,9.06,20.03,41.85
2023-08-23,Machine_20,Gallium Arsenide,Cleanroom_1,88.67,6.72,13.85,28.25,34.58
2023-01-02,Machine_5,Germanium,Cleanroom_3,96.71,5.45,11.66,20.59,32.96
2024-08-05,Machine_17,Gallium Arsenide,Cleanroom_2,98.64,1.98,8.53,29.8,41.15
2024-11-04,Machine_18,Silicon,Cleanroom_2,95.44,3.63,17.88,23.78,36.24
2024-11-25,Machine_2,Germanium,Cleanroom_4,86.68,6.85,19.89,21.54,36.9
2023-01-19,Machine_13,Silicon Carbide,Cleanroom_4,74.32,1.47,14.02,20.98,49.71
2023-05-05,Machine_9,Germanium,Cleanroom_3,92.79,9.59,14.13,20.62,34.39
2023-04-29,Machine_2,Silicon,Cleanroom_3,88.09,6.01,23.81,21.09,45.56
2023-03-22,Machine_6,Silicon Carbide,Cleanroom_4,98.05,2.64,14.46,24.86,46.93
2024-11-26,Machine_7,Silicon Carbide,Cleanroom_1,84.06,0.23,17.21,20.1,39.44
2024-01-24,Machine_2,Silicon,Cleanroom_2,91.6,3.32,21.36,23.08,34.98
2023-02-23,Machine_20,Gallium Arsenide,Cleanroom_3,81.82,9.04,17.58,28.77,36.53
2024-01-30,Machine_3,Silicon,Cleanroom_1,87.57,7.95,21.0,21.36,33.55
2024-02-10,Machine_5,Silicon,Cleanroom_1,79.33,0.87,14.89,20.37,37.92
2023-12-30,Machine_4,Gallium Arsenide,Cleanroom_2,91.88,8.91,6.94,23.06,40.15
2023-02-08,Machine_2,Silicon Carbide,Cleanroom_4,80.38,4.76,1.13,26.44,43.19
2023-12-13,Machine_13,Silicon,Cleanroom_4,81.22,3.51,19.5,24.73,33.09
2024-08-07,Machine_17,Germanium,Cleanroom_2,98.01,1.37,14.31,29.26,46.83
2023-10-31,Machine_14,Germanium,Cleanroom_3,80.89,7.78,23.78,22.1,47.77
2023-03-24,Machine_15,Germanium,Cleanroom_3,78.76,6.03,14.81,23.84,39.16
2024-09-04,Machine_6,Gallium Arsenide,Cleanroom_2,82.98,3.25,12.63,28.27,30.98
2023-07-02,Machine_19,Silicon,Cleanroom_1,88.03,7.28,4.84,23.45,42.6
2024-11-29,Machine_16,Gallium Arsenide,Cleanroom_2,81.9,4.15,9.52,23.64,33.01
2024-11-01,Machine_9,Germanium,Cleanroom_4,74.99,2.66,9.02,20.35,48.68
2023-05-06,Machine_10,Silicon,Cleanroom_4,92.3,2.92,22.43,20.06,43.84
2023-06-01,Machine_3,Germanium,Cleanroom_4,89.77,7.48,0.31,27.5,35.95
2024-10-21,Machine_1,Gallium Arsenide,Cleanroom_2,99.02,4.12,8.99,28.91,49.57
2023-05-02,Machine_11,Gallium Arsenide,Cleanroom_3,81.29,0.32,7.67,24.81,47.71
2023-04-26,Machine_2,Gallium Arsenide,Cleanroom_4,83.54,2.22,9.83,25.31,33.87
2023-11-03,Machine_16,Silicon Carbide,Cleanroom_3,86.09,1.89,2.81,29.46,39.67
2023-07-18,Machine_1,Germanium,Cleanroom_2,88.63,9.45,10.37,22.55,35.04
2023-09-04,Machine_19,Gallium Arsenide,Cleanroom_4,88.94,4.38,20.37,20.95,30.46
2024-01-07,Machine_13,Gallium Arsenide,Cleanroom_4,75.02,0.11,8.57,23.13,44.93
2024-09-18,Machine_3,Gallium Arsenide,Cleanroom_1,87.95,7.02,17.65,27.16,39.44
2024-11-03,Machine_16,Germanium,Cleanroom_1,90.22,6.51,13.34,21.9,45.55
2023-03-17,Machine_5,Silicon,Cleanroom_3,98.54,7.3,14.88,23.01,48.78
2024-05-08,Machine_20,Gallium Arsenide,Cleanroom_1,85.96,1.63,14.11,27.33,33.37
2023-12-05,Machine_14,Silicon,Cleanroom_3,89.57,6.11,19.62,24.51,35.07
2023-11-12,Machine_15,Gallium Arsenide,Cleanroom_3,95.42,4.5,22.58,25.83,42.1
2024-08-14,Machine_17,Germanium,Cleanroom_4,95.6,7.36,18.1,24.69,41.41
2024-09-20,Machine_11,Silicon,Cleanroom_4,83.96,9.61,4.33,25.16,36.14
2024-10-26,Machine_5,Silicon,Cleanroom_1,93.48,4.65,5.49,25.28,40.77
2024-03-19,Machine_9,Gallium Arsenide,Cleanroom_4,94.74,0.82,7.43,21.58,35.77
2023-08-13,Machine_6,Gallium Arsenide,Cleanroom_4,88.01,6.52,2.04,22.16,46.89
2024-04-26,Machine_9,Silicon,Cleanroom_3,79.81,7.97,0.63,27.94,41.84
2024-12-07,Machine_3,Silicon,Cleanroom_1,94.27,8.11,10.75,20.14,47.75
2024-04-13,Machine_11,Gallium Arsenide,Cleanroom_3,77.33,8.2,22.53,28.03,40.81
2024-01-22,Machine_14,Silicon,Cleanroom_1,83.74,0.57,10.13,23.87,47.59
2024-07-07,Machine_19,Gallium Arsenide,Cleanroom_2,73.3,3.74,10.04,28.08,35.02
2023-09-30,Machine_8,Silicon,Cleanroom_1,88.56,7.67,3.07,27.88,43.18
2024-12-29,Machine_18,Silicon Carbide,Cleanroom_1,79.55,5.17,7.21,25.04,30.21
2023-09-04,Machine_3,Germanium,Cleanroom_1,89.73,2.19,5.31,23.81,45.72
2024-04-19,Machine_2,Silicon Carbide,Cleanroom_3,84.25,8.41,17.26,22.48,30.52
2024-10-16,Machine_13,Silicon Carbide,Cleanroom_1,84.61,0.12,0.21,29.01,41.18
2023-10-09,Machine_8,Gallium Arsenide,Cleanroom_1,91.61,9.31,4.0,21.54,42.7
2023-12-02,Machine_16,Gallium Arsenide,Cleanroom_2,85.42,4.74,17.45,26.54,34.62
2023-07-24,Machine_5,Silicon,Cleanroom_3,77.79,9.91,20.11,22.9,34.63
2024-01-17,Machine_14,Germanium,Cleanroom_3,89.82,5.42,8.67,29.67,35.25
2024-10-25,Machine_5,Silicon Carbide,Cleanroom_1,97.86,9.77,3.64,28.06,32.27
2024-06-03,Machine_16,Silicon,Cleanroom_2,73.39,3.0,9.4,22.64,41.34
2023-11-21,Machine_13,Silicon Carbide,Cleanroom_4,86.72,0.25,13.24,26.95,45.58
2023-06-20,Machine_8,Gallium Arsenide,Cleanroom_2,74.52,3.17,2.45,26.35,45.87
2023-03-05,Machine_19,Germanium,Cleanroom_2,83.86,3.41,3.24,23.39,43.94
2023-04-05,Machine_11,Silicon,Cleanroom_4,81.7,8.09,20.42,26.04,45.03
2023-01-03,Machine_3,Gallium Arsenide,Cleanroom_2,98.52,1.62,22.57,29.1,38.86
2023-03-29,Machine_20,Silicon,Cleanroom_3,72.76,7.0,12.85,24.7,48.76
2024-08-14,Machine_4,Silicon,Cleanroom_1,88.92,1.84,16.43,23.45,31.21
2024-01-05,Machine_20,Silicon,Cleanroom_1,90.36,6.6,16.33,29.19,36.38
2023-11-08,Machine_15,Silicon,Cleanroom_3,91.93,0.41,19.27,21.25,39.33
2024-10-23,Machine_11,Silicon Carbide,Cleanroom_3,80.06,2.15,19.91,27.5,46.39
2023-04-16,Machine_7,Silicon,Cleanroom_4,90.65,1.96,0.46,26.1,47.48
2023-11-10,Machine_14,Gallium Arsenide,Cleanroom_1,92.08,7.18,19.83,21.14,36.82
2024-01-25,Machine_20,Germanium,Cleanroom_2,92.19,0.64,15.66,27.66,35.82
2023-10-14,Machine_1,Silicon,Cleanroom_3,93.47,2.36,0.3,28.18,36.91
2024-09-12,Machine_8,Silicon Carbide,Cleanroom_4,81.56,4.47,14.32,22.15,38.23
2023-07-09,Machine_6,Germanium,Cleanroom_4,85.25,7.71,13.11,26.34,33.68
2023-11-29,Machine_3,Silicon,Cleanroom_4,81.95,1.45,21.87,22.98,49.33
2024-05-04,Machine_14,Gallium Arsenide,Cleanroom_2,88.89,0.9,17.56,24.28,37.04
2023-08-26,Machine_15,Germanium,Cleanroom_3,89.92,6.84,8.99,22.32,46.48
2024-12-05,Machine_14,Silicon,Cleanroom_3,87.41,4.86,6.77,29.22,46.08
2023-12-15,Machine_2,Silicon Carbide,Cleanroom_2,90.99,5.16,19.97,21.07,39.62
2023-08-19,Machine_15,Gallium Arsenide,Cleanroom_2,81.66,8.67,19.0,26.8,38.08
2023-02-16,Machine_3,Silicon,Cleanroom_3,89.48,8.35,7.87,21.74,44.86
2023-11-10,Machine_16,Silicon,Cleanroom_3,76.82,8.1,17.01,26.88,48.35
2024-02-08,Machine_14,Silicon Carbide,Cleanroom_3,82.04,3.97,3.39,25.82,40.07
2024-08-01,Machine_18,Silicon,Cleanroom_4,87.26,1.55,11.54,22.52,45.9
2023-04-24,Machine_12,Silicon,Cleanroom_1,78.89,6.48,22.18,21.88,48.21
2023-07-16,Machine_18,Germanium,Cleanroom_2,82.47,1.29,15.87,28.61,46.02
2024-01-12,Machine_6,Silicon,Cleanroom_4,94.13,9.53,22.21,27.88,49.19
2024-06-03,Machine_15,Gallium Arsenide,Cleanroom_2,88.5,1.13,14.42,22.34,42.79
2023-08-06,Machine_17,Silicon Carbide,Cleanroom_3,92.9,4.05,14.3,27.19,46.76
2024-09-27,Machine_2,Gallium Arsenide,Cleanroom_2,98.89,4.58,20.29,21.44,41.66
2024-02-27,Machine_17,Germanium,Cleanroom_4,74.36,5.38,8.56,26.33,36.76
2024-10-19,Machine_13,Germanium,Cleanroom_1,99.67,3.4,6.37,24.73,32.12
2024-03-06,Machine_15,Silicon Carbide,Cleanroom_2,84.31,2.22,10.88,21.61,42.53
2024-10-09,Machine_16,Silicon,Cleanroom_2,88.43,0.89,7.99,26.21,49.09
2024-02-21,Machine_19,Silicon,Cleanroom_2,85.06,7.62,11.59,26.14,46.36
2023-11-26,Machine_16,Germanium,Cleanroom_1,71.0,9.29,9.02,24.44,30.2
2024-03-26,Machine_3,Germanium,Cleanroom_1,84.62,2.7,23.07,29.82,44.71
2024-03-13,Machine_18,Silicon,Cleanroom_3,98.7,9.99,21.1,29.79,34.65
2023-02-15,Machine_1,Germanium,Cleanroom_3,80.28,3.49,11.02,22.1,44.27
2023-05-02,Machine_19,Silicon,Cleanroom_4,78.4,1.61,5.31,26.27,32.06
2024-05-20,Machine_12,Gallium Arsenide,Cleanroom_4,75.44,2.43,12.64,28.84,41.91
2023-02-16,Machine_7,Silicon,Cleanroom_2,97.73,4.52,2.99,28.42,39.31
2024-11-09,Machine_14,Silicon,Cleanroom_1,75.3,7.78,13.53,29.23,41.2
2023-07-31,Machine_6,Gallium Arsenide,Cleanroom_2,79.6,6.32,15.38,23.92,42.09
2023-07-20,Machine_7,Silicon,Cleanroom_3,97.63,1.95,0.41,22.79,35.27
2024-06-13,Machine_19,Silicon Carbide,Cleanroom_1,99.64,4.35,9.91,28.86,37.73
2023-03-20,Machine_1,Silicon Carbide,Cleanroom_2,83.31,7.25,6.86,21.23,46.24
2024-12-29,Machine_1,Germanium,Cleanroom_3,87.49,3.34,10.93,23.29,44.8
2024-12-03,Machine_11,Gallium Arsenide,Cleanroom_1,95.9,9.44,0.5,21.61,36.73
2024-10-29,Machine_9,Silicon Carbide,Cleanroom_1,87.33,4.94,7.72,23.96,31.02
2024-12-10,Machine_9,Germanium,Cleanroom_1,93.77,5.66,2.31,27.4,34.21
2023-11-09,Machine_8,Silicon Carbide,Cleanroom_4,72.48,7.63,20.19,28.32,34.1
2024-09-03,Machine_17,Gallium Arsenide,Cleanroom_1,82.77,8.29,23.04,25.46,45.19
2023-01-09,Machine_14,Silicon Carbide,Cleanroom_4,99.48,0.71,7.08,24.87,40.24
2024-01-16,Machine_8,Silicon Carbide,Cleanroom_3,85.48,3.03,7.55,23.81,48.42
2024-03-16,Machine_16,Gallium Arsenide,Cleanroom_1,99.21,1.04,15.45,21.36,41.07
2023-08-18,Machine_14,Germanium,Cleanroom_4,90.35,8.59,14.98,26.21,40.37
2023-08-20,Machine_4,Silicon Carbide,Cleanroom_2,97.05,2.85,19.99,25.24,43.11
2024-04-12,Machine_17,Gallium Arsenide,Cleanroom_3,72.89,8.26,16.54,20.05,38.25
2024-08-12,Machine_15,Silicon Carbide,Cleanroom_1,84.83,6.3,3.38,29.78,30.52
2023-09-03,Machine_4,Gallium Arsenide,Cleanroom_2,74.42,2.51,1.97,25.51,37.42
2023-02-07,Machine_11,Silicon Carbide,Cleanroom_4,90.49,3.43,22.61,28.7,39.45
2023-02-15,Machine_14,Silicon Carbide,Cleanroom_1,73.52,5.79,5.35,26.33,46.6
2024-08-26,Machine_2,Silicon Carbide,Cleanroom_4,81.59,5.85,19.66,20.41,39.41
2023-02-19,Machine_15,Silicon Carbide,Cleanroom_4,79.24,5.65,21.68,29.97,30.32
2023-08-14,Machine_6,Germanium,Cleanroom_2,75.99,8.07,3.97,20.77,37.28
2023-11-29,Machine_10,Gallium Arsenide,Cleanroom_2,73.26,8.66,1.14,27.92,38.49
2024-06-23,Machine_6,Gallium Arsenide,Cleanroom_1,88.73,8.37,13.94,24.32,35.06
2024-08-08,Machine_8,Gallium Arsenide,Cleanroom_4,83.72,7.66,0.72,27.62,36.36
2024-02-11,Machine_17,Germanium,Cleanroom_2,76.32,9.34,21.29,20.02,37.16
2024-11-18,Machine_13,Silicon,Cleanroom_3,93.81,5.0,18.9,22.29,40.52
2024-07-07,Machine_9,Silicon Carbide,Cleanroom_3,86.64,4.67,23.91,26.63,41.25
2023-07-15,Machine_15,Silicon,Cleanroom_2,99.84,3.57,3.96,26.89,39.03
2023-12-23,Machine_7,Germanium,Cleanroom_3,78.36,3.91,15.96,21.36,32.79
