date,machine_id,material_type,environment,production_yield,defect_rate,machine_downtime,temperature,humidity
2024-02-15,Machine_9,Silicon,Cleanroom_3,86.25,1.92,17.15,20.35,42.55
2023-03-23,Machine_15,Silicon,Cleanroom_2,73.01,2.42,4.66,22.58,47.23
2023-03-08,Machine_13,Gallium Arsenide,Cleanroom_4,90.53,9.17,22.82,27.55,38.11
2024-03-13,Machine_16,Germanium,Cleanroom_3,76.08,5.26,3.2,22.19,38.82
2023-12-04,Machine_12,Silicon Carbide,Cleanroom_4,79.99,9.24,10.54,25.25,43.27
2024-12-18,Machine_3,Silicon,Cleanroom_2,80.78,3.15,3.3,22.31,34.93
2023-10-19,Machine_12,Silicon,Cleanroom_3,79.63,2.9,23.71,24.85,34.01
2024-10-11,Machine_10,Silicon Carbide,Cleanroom_3,71.13,3.85,8.24,29.53,47.22
2024-04-25,Machine_4,Silicon,Cleanroom_1,71.85,6.23,20.91,28.98,35.78
2024-08-13,Machine_8,Gallium Arsenide,Cleanroom_1,97.56,9.06,8.51,20.02,44.63
2023-08-27,Machine_7,Germanium,Cleanroom_3,98.58,1.45,12.61,28.04,45.67
2023-01-28,Machine_20,Silicon Carbide,Cleanroom_2,71.88,3.22,9.92,29.69,33.12
2024-09-01,Machine_11,Germanium,Cleanroom_1,77.65,4.55,7.98,29.13,35.91
2024-02-03,Machine_18,Silicon,Cleanroom_4,83.82,1.7,12.43,27.98,34.47
2024-08-01,Machine_1,Silicon,Cleanroom_2,76.55,7.17,16.09,21.01,47.69
2023-06-19,Machine_8,Germanium,Cleanroom_2,72.52,3.17,14.95,21.95,47.16
2023-04-29,Machine_4,Gallium Arsenide,Cleanroom_1,94.69,5.38,12.24,22.67,34.85
2024-12-26,Machine_8,Silicon Carbide,Cleanroom_4,86.44,4.66,2.35,25.2,44.01
2024-06-30,Machine_16,Silicon,Cleanroom_2,99.06,6.93,2.74,25.02,35.3
2024-06-18,Machine_12,Germanium,Cleanroom_3,70.58,3.76,12.44,24.75,35.31
2024-06-07,Machine_3,Germanium,Cleanroom_4,86.07,6.01,0.69,22.48,46.12
2023-07-24,Machine_18,Germanium,Cleanroom_1,82.64,1.73,0.75,24.01,46.21
2023-11-14,Machine_4,Silicon,Cleanroom_1,74.76,3.4,5.57,25.32,43.2
2024-09-15,Machine_7,Silicon Carbide,Cleanroom_4,79.12,2.56,21.99,25.04,40.37
2023-08-24,Machine_18,Silicon Carbide,Cleanroom_1,81.0,9.88,14.03,24.24,41.28
2024-12-16,Machine_19,Silicon Carbide,Cleanroom_2,79.75,7.49,16.92,24.14,32.74
2024-05-09,Machine_8,Gallium Arsenide,Cleanroom_2,91.04,9.44,13.33,20.46,32.8
2024-10-17,Machine_18,Gallium Arsenide,Cleanroom_4,90.51,1.45,14.11,21.15,46.05
2023-03-01,Machine_10,Silicon,Cleanroom_3,96.11,5.81,18.4,26.28,37.04
2024-11-23,Machine_2,Germanium,Cleanroom_1,79.91,8.32,9.26,25.79,42.45
2024-02-09,Machine_19,Germanium,Cleanroom_4,80.95,2.7,20.76,25.85,31.74
2024-03-20,Machine_3,Gallium Arsenide,Cleanroom_3,75.84,9.8,16.13,29.43,45.25
2024-09-25,Machine_15,Gallium Arsenide,Cleanroom_4,98.49,2.66,4.89,20.11,34.66
2024-07-02,Machine_1,Gallium Arsenide,Cleanroom_2,80.41,3.2,2.29,24.86,38.8
2023-07-03,Machine_12,Gallium Arsenide,Cleanroom_2,79.42,2.43,19.61,24.0,35.05
2023-10-24,Machine_14,Germanium,Cleanroom_2,74.16,4.35,0.05,26.59,48.33
2024-04-11,Machine_3,Germanium,Cleanroom_3,88.24,2.98,14.87,25.71,47.57
2024-12-07,Machine_18,Silicon,Cleanroom_3,84.17,5.9,11.75,23.31,49.44
2024-11-06,Machine_19,Germanium,Cleanroom_1,98.52,7.72,14.5,26.65,37.07
2024-09-02,Machine_11,Germanium,Cleanroom_3,72.03,9.1,20.02,22.0,40.01
2023-08-01,Machine_5,Silicon,Cleanroom_2,82.48,1.81,4.04,28.02,32.37
2023-06-24,Machine_19,Gallium Arsenide,Cleanroom_1,79.91,9.87,21.61,26.78,44.23
2024-12-11,Machine_7,Gallium Arsenide,Cleanroom_1,91.58,5.48,11.93,25.96,48.05
2023-05-30,Machine_16,Silicon,Cleanroom_4,97.51,4.89,9.04,22.31,41.33
2024-04-01,Machine_16,Silicon Carbide,Cleanroom_2,70.07,7.57,10.82,28.41,39.24
2023-11-14,Machine_16,Germanium,Cleanroom_4,97.88,9.95,16.55,29.44,46.17
2023-10-15,Machine_18,Gallium Arsenide,Cleanroom_1,74.31,7.27,21.25,24.25,33.28
2024-12-28,Machine_5,Germanium,Cleanroom_2,95.44,7.3,16.72,26.32,42.67
2024-11-10,Machine_5,Germanium,Cleanroom_2,75.55,3.85,19.0,21.63,32.56
2024-02-29,Machine_16,Germanium,Cleanroom_4,95.41,9.72,17.78,28.34,45.25
2024-04-08,Machine_11,Germanium,Cleanroom_3,70.09,3.49,14.66,20.5,30.96
2023-02-19,Machine_10,Silicon,Cleanroom_3,70.03,2.9,4.03,28.9,45.22
2023-04-11,Machine_5,Silicon,Cleanroom_2,77.24,3.31,23.87,25.72,33.85
2024-06-08,Machine_1,Silicon Carbide,Cleanroom_1,76.76,5.27,6.43,27.15,37.69
2023-11-17,Machine_2,Silicon,Cleanroom_2,79.38,3.61,22.48,23.66,43.43
2024-02-19,Machine_20,Silicon Carbide,Cleanroom_1,83.71,0.86,18.8,23.78,35.42
2024-07-15,Machine_6,Germanium,Cleanroom_4,94.07,9.62,6.58,27.64,42.53
2023-07-04,Machine_19,Silicon Carbide,Cleanroom_2,86.81,2.91,12.85,23.66,35.57
2023-11-01,Machine_16,Germanium,Cleanroom_2,79.66,5.1,18.79,22.18,49.14
2024-12-13,Machine_5,Gallium Arsenide,Cleanroom_1,96.25,8.23,18.17,20.04,32.65
2023-08-29,Machine_15,Gallium Arsenide,Cleanroom_1,96.66,5.28,23.71,21.07,37.11
2024-09-19,Machine_13,Gallium Arsenide,Cleanroom_1,88.91,9.04,2.82,28.8,36.07
2024-04-22,Machine_2,Germanium,Cleanroom_2,87.39,9.07,1.01,25.16,42.93
2024-08-09,Machine_8,Gallium Arsenide,Cleanroom_1,74.72,2.1,16.02,25.17,42.57
2023-09-16,Machine_14,Germanium,Cleanroom_1,78.62,1.99,8.58,24.81,46.02
2024-01-28,Machine_12,Gallium Arsenide,Cleanroom_2,86.24,8.09,14.83,22.86,33.51
2024-03-19,Machine_20,Germanium,Cleanroom_2,87.15,8.06,17.76,26.24,36.16
2024-03-03,Machine_6,Silicon,Cleanroom_3,72.12,3.21,16.6,28.25,30.29
2024-04-20,Machine_7,Germanium,Cleanroom_1,94.11,8.25,7.85,28.43,44.79
2024-12-11,Machine_15,Germanium,Cleanroom_2,88.51,8.25,6.52,23.45,45.73
2024-12-11,Machine_19,Germanium,Cleanroom_4,77.93,8.47,18.55,20.19,42.73
2023-10-30,Machine_20,Silicon,Cleanroom_1,85.74,8.54,22.38,22.6,41.06
2023-06-11,Machine_19,Silicon Carbide,Cleanroom_4,93.99,9.49,13.76,27.14,37.09
2023-08-16,Machine_18,Germanium,Cleanroom_1,83.18,6.86,19.95,28.69,38.71
2023-09-16,Machine_3,Gallium Arsenide,Cleanroom_1,98.9,4.81,2.81,26.37,30.58
2023-01-15,Machine_6,Germanium,Cleanroom_2,75.86,0.12,21.44,20.49,46.76
2024-09-23,Machine_11,Gallium Arsenide,Cleanroom_2,71.14,9.84,5.35,26.35,46.56
2023-12-23,Machine_15,Gallium Arsenide,Cleanroom_4,94.9,0.2,6.56,25.73,39.81
2024-01-25,Machine_5,Gallium Arsenide,Cleanroom_2,92.66,3.73,11.29,24.51,48.78
2024-10-04,Machine_19,Gallium Arsenide,Cleanroom_4,71.96,0.55,16.35,28.63,46.67
2023-08-05,Machine_11,Silicon Carbide,Cleanroom_4,86.79,7.17,10.7,20.53,44.64
2024-08-27,Machine_14,Gallium Arsenide,Cleanroom_3,76.14,7.99,5.54,27.68,46.17
2024-01-01,Machine_8,Silicon Carbide,Cleanroom_1,94.82,3.14,16.55,29.27,33.6
2023-09-09,Machine_6,Silicon Carbide,Cleanroom_1,95.11,4.48,21.71,28.77,31.71
2023-03-13,Machine_4,Germanium,Cleanroom_1,79.78,3.19,7.87,22.67,45.63
2023-07-01,Machine_20,Silicon,Cleanroom_2,70.61,5.14,5.99,27.66,49.99
2023-09-29,Machine_5,Silicon,Cleanroom_4,85.47,4.47,2.58,29.0,47.25
2024-10-08,Machine_11,Germanium,Cleanroom_2,90.51,0.63,8.01,28.38,43.42
2024-04-13,Machine_14,Silicon,Cleanroom_4,96.92,6.28,11.78,27.83,32.4
2023-03-20,Machine_20,Germanium,Cleanroom_3,97.17,6.7,13.39,21.31,46.23
2023-06-11,Machine_17,Silicon,Cleanroom_3,78.05,8.19,12.87,20.75,41.0
2023-09-20,Machine_3,Silicon,Cleanroom_2,93.51,7.35,19.35,25.61,36.95
2024-06-20,Machine_1,Silicon,Cleanroom_2,89.49,9.88,20.99,28.03,33.24
2024-06-10,Machine_3,Silicon,Cleanroom_3,85.59,2.37,16.4,29.95,48.18
2023-02-05,Machine_6,Germanium,Cleanroom_1,87.77,5.98,9.53,23.67,30.42
2023-06-10,Machine_15,Germanium,Cleanroom_4,74.24,8.17,9.22,21.97,40.56
2024-06-28,Machine_5,Silicon Carbide,Cleanroom_1,89.68,0.98,21.51,27.63,45.2
2023-01-25,Machine_12,Gallium Arsenide,Cleanroom_1,75.94,0.41,0.98,22.43,47.06
2023-12-29,Machine_19,Gallium Arsenide,Cleanroom_4,71.21,1.25,18.99,25.43,49.56
2024-11-20,Machine_10,Silicon,Cleanroom_2,82.52,5.39,2.42,26.07,45.88
2024-01-24,Machine_9,Gallium Arsenide,Cleanroom_3,89.05,0.85,5.83,25.37,49.53
2024-04-13,Machine_20,Gallium Arsenide,Cleanroom_4,93.58,5.49,7.03,22.0,39.08
2024-08-05,Machine_9,Silicon,Cleanroom_2,86.51,7.49,7.6,22.23,33.32
2024-01-19,Machine_12,Silicon,Cleanroom_1,71.13,9.76,11.87,29.08,49.15
2023-02-21,Machine_1,Silicon Carbide,Cleanroom_4,93.79,2.48,13.53,20.7,45.15
2023-08-29,Machine_18,Silicon Carbide,Cleanroom_2,89.47,9.42,6.77,27.51,47.73
2024-06-13,Machine_11,Gallium Arsenide,Cleanroom_3,81.47,2.99,7.29,24.34,36.45
2023-06-17,Machine_4,Germanium,Cleanroom_1,77.68,8.31,14.43,28.15,43.85
2023-07-04,Machine_8,Silicon,Cleanroom_4,73.19,3.55,10.74,25.4,49.81
2023-03-31,Machine_12,Gallium Arsenide,Cleanroom_3,83.0,2.99,10.74,21.29,33.98
2024-07-02,Machine_20,Germanium,Cleanroom_3,75.26,7.69,5.02,20.79,33.5
2024-03-03,Machine_13,Silicon,Cleanroom_3,73.58,4.96,16.97,27.2,49.28
2024-10-31,Machine_8,Germanium,Cleanroom_3,90.29,6.9,18.74,26.2,38.91
2023-11-18,Machine_9,Germanium,Cleanroom_2,89.19,3.89,16.78,23.08,45.74
2023-08-15,Machine_10,Gallium Arsenide,Cleanroom_3,88.08,4.18,8.88,27.91,40.83
2024-10-06,Machine_6,Gallium Arsenide,Cleanroom_3,95.2,5.77,2.17,25.47,47.21
2023-11-25,Machine_7,Gallium Arsenide,Cleanroom_3,75.79,3.21,3.81,21.37,48.83
2024-06-14,Machine_19,Gallium Arsenide,Cleanroom_4,97.79,2.07,16.79,28.9,47.18
2023-08-28,Machine_16,Silicon,Cleanroom_1,85.67,7.05,8.69,23.85,41.45
2024-05-02,Machine_20,Germanium,Cleanroom_2,72.51,8.35,22.02,29.53,47.08
2023-05-01,Machine_6,Silicon,Cleanroom_4,96.55,1.74,8.69,20.75,48.87
2024-05-18,Machine_9,Gallium Arsenide,Cleanroom_4,89.86,3.65,22.16,22.8,35.21
2023-11-28,Machine_4,Silicon,Cleanroom_1,77.89,5.54,5.37,20.32,46.51
2023-02-23,Machine_17,Silicon,Cleanroom_3,86.33,9.95,11.65,20.79,47.2
2023-10-30,Machine_13,Silicon Carbide,Cleanroom_3,81.87,8.95,18.63,29.87,49.6
2023-04-01,Machine_9,Gallium Arsenide,Cleanroom_1,91.15,0.81,22.05,25.64,35.24
2023-04-18,Machine_7,Silicon Carbide,Cleanroom_3,78.17,2.51,13.3,26.68,38.01
2024-08-23,Machine_10,Silicon,Cleanroom_1,92.42,9.79,7.02,21.26,33.01
2024-07-12,Machine_8,Silicon,Cleanroom_2,80.14,2.44,13.4,21.45,44.25
2023-07-10,Machine_12,Silicon Carbide,Cleanroom_1,77.33,9.55,14.54,29.08,42.65
2024-12-21,Machine_19,Silicon,Cleanroom_1,75.74,7.4,10.38,23.66,37.0
2024-09-26,Machine_1,Germanium,Cleanroom_4,72.85,6.01,6.91,27.07,32.82
2024-10-15,Machine_2,Silicon Carbide,Cleanroom_2,98.91,6.35,10.69,22.6,35.22
2024-10-21,Machine_5,Gallium Arsenide,Cleanroom_4,85.45,7.94,7.37,20.04,39.22
2023-09-23,Machine_9,Gallium Arsenide,Cleanroom_1,74.06,0.8,1.3,20.51,32.09
2023-01-29,Machine_14,Germanium,Cleanroom_4,80.29,9.68,12.78,22.09,41.18
2024-11-24,Machine_14,Gallium Arsenide,Cleanroom_4,94.98,4.74,22.69,21.97,35.73
2023-01-09,Machine_6,Gallium Arsenide,Cleanroom_2,75.24,6.26,22.5,26.34,39.64
2023-05-30,Machine_3,Gallium Arsenide,Cleanroom_1,71.23,6.22,4.82,29.6,42.38
2023-08-15,Machine_10,Silicon,Cleanroom_3,97.03,5.53,12.51,21.48,48.87
2024-12-11,Machine_15,Germanium,Cleanroom_2,83.01,7.11,21.27,27.5,43.48
2024-07-06,Machine_17,Silicon Carbide,Cleanroom_3,75.66,4.65,9.39,25.37,45.31
2023-08-26,Machine_13,Gallium Arsenide,Cleanroom_1,80.28,8.21,13.93,22.76,37.7
2023-07-27,Machine_5,Germanium,Cleanroom_2,99.52,8.55,13.15,25.84,32.04
2024-05-29,Machine_2,Silicon Carbide,Cleanroom_1,81.39,7.64,0.97,29.25,42.27
2023-03-06,Machine_1,Silicon,Cleanroom_3,91.14,0.16,20.32,21.93,42.21
2023-09-29,Machine_13,Gallium Arsenide,Cleanroom_1,92.34,9.16,20.67,26.44,32.8
2024-06-24,Machine_4,Silicon,Cleanroom_4,97.44,4.85,2.98,28.79,42.05
2024-01-04,Machine_5,Gallium Arsenide,Cleanroom_3,78.98,7.16,11.32,20.26,42.7
2023-08-25,Machine_8,Silicon Carbide,Cleanroom_1,91.4,0.34,2.31,28.04,38.18
2023-04-02,Machine_11,Silicon,Cleanroom_2,92.84,1.29,1.8,28.99,47.74
2023-11-19,Machine_10,Germanium,Cleanroom_2,76.79,8.14,1.83,25.68,40.14
2024-10-13,Machine_4,Silicon,Cleanroom_3,81.69,9.63,1.11,28.61,35.17
2024-04-21,Machine_16,Gallium Arsenide,Cleanroom_4,83.94,9.3,3.82,23.55,39.96
2024-02-24,Machine_9,Silicon,Cleanroom_1,75.94,9.28,16.53,23.4,47.58
2023-03-07,Machine_9,Gallium Arsenide,Cleanroom_2,91.26,9.28,20.56,28.7,34.69
2023-01-17,Machine_8,Gallium Arsenide,Cleanroom_2,94.7,2.63,24.0,28.5,38.21
2024-02-25,Machine_10,Silicon,Cleanroom_1,85.26,2.7,16.54,27.87,47.73
2023-04-23,Machine_16,Germanium,Cleanroom_4,82.27,7.2,9.46,24.36,46.63
2024-06-16,Machine_12,Silicon,Cleanroom_4,97.94,4.77,11.42,20.58,45.1
2023-03-04,Machine_5,Gallium Arsenide,Cleanroom_1,96.34,9.39,16.9,26.88,42.18
2023-01-26,Machine_17,Germanium,Cleanroom_4,94.17,9.98,8.4,28.55,39.99
2024-06-08,Machine_2,Silicon Carbide,Cleanroom_2,79.68,3.04,19.98,29.14,38.13
2024-05-06,Machine_2,Gallium Arsenide,Cleanroom_1,83.53,7.12,20.19,28.55,38.52
2024-04-04,Machine_18,Gallium Arsenide,Cleanroom_4,88.73,2.45,1.0,21.5,47.74
2024-03-23,Machine_20,Gallium Arsenide,Cleanroom_2,94.08,8.67,21.13,28.97,38.98
2023-07-08,Machine_17,Silicon,Cleanroom_4,70.58,2.56,6.41,29.94,46.36
2024-12-09,Machine_10,Gallium Arsenide,Cleanroom_3,91.81,1.84,4.2,22.81,33.55
2023-11-10,Machine_10,Germanium,Cleanroom_2,89.13,9.89,16.09,21.47,45.2
2023-09-06,Machine_11,Silicon,Cleanroom_4,75.7,2.22,10.98,22.4,41.26
2023-10-02,Machine_12,Silicon,Cleanroom_3,81.29,1.22,10.74,22.96,32.73
2023-09-23,Machine_20,Silicon,Cleanroom_2,84.25,9.34,16.45,20.73,48.82
2023-08-22,Machine_5,Silicon,Cleanroom_4,96.41,9.25,14.27,22.8,30.92
2023-03-18,Machine_8,Silicon Carbide,Cleanroom_1,93.18,4.63,6.7,28.34,35.09
2024-05-09,Machine_14,Silicon,Cleanroom_4,87.84,7.84,15.34,25.3,32.89
2024-08-11,Machine_19,Silicon Carbide,Cleanroom_1,84.97,7.72,10.37,28.2,47.77
2023-02-02,Machine_17,Gallium Arsenide,Cleanroom_2,88.84,4.46,12.83,24.26,43.75
2023-03-13,Machine_13,Silicon,Cleanroom_2,78.94,0.23,4.51,27.12,39.38
2024-06-24,Machine_15,Gallium Arsenide,Cleanroom_1,84.53,8.45,11.8,20.83,32.26
2023-11-24,Machine_19,Gallium Arsenide,Cleanroom_4,89.26,2.57,9.99,20.86,38.91
2024-03-24,Machine_2,Silicon,Cleanroom_3,77.25,6.07,13.34,20.54,39.68
2024-03-17,Machine_18,Silicon,Cleanroom_1,82.01,5.12,20.04,29.28,49.61
2024-06-15,Machine_19,Gallium Arsenide,Cleanroom_4,75.45,9.07,7.95,28.62,41.26
2024-07-02,Machine_19,Silicon,Cleanroom_4,92.13,6.55,7.83,23.68,33.95
2024-08-14,Machine_7,Germanium,Cleanroom_3,78.7,0.16,4.3,22.11,34.22
2024-12-13,Machine_3,Silicon,Cleanroom_1,76.09,2.17,4.4,29.01,35.97
2024-03-18,Machine_6,Germanium,Cleanroom_3,89.04,3.38,6.97,20.53,40.31
2023-03-28,Machine_5,Silicon Carbide,Cleanroom_2,83.78,9.71,1.76,28.77,31.91
2024-02-25,Machine_2,Silicon Carbide,Cleanroom_2,87.24,5.59,15.07,20.15,39.89
2024-10-02,Machine_15,Silicon,Cleanroom_1,95.54,7.46,5.72,26.29,44.93
2023-01-15,Machine_16,Silicon Carbide,Cleanroom_1,96.59,7.67,23.47,29.64,43.13
2023-03-28,Machine_10,Silicon Carbide,Cleanroom_3,89.17,9.92,22.53,28.82,35.8
2024-09-14,Machine_4,Germanium,Cleanroom_2,99.28,6.87,16.6,21.09,30.03
2023-04-12,Machine_1,Gallium Arsenide,Cleanroom_4,84.71,6.54,0.03,25.35,46.7
2023-08-02,Machine_20,Silicon Carbide,Cleanroom_4,73.99,6.83,16.7,29.65,42.01
2024-03-30,Machine_1,Silicon,Cleanroom_1,82.64,0.12,16.43,22.53,44.64
2023-11-01,Machine_12,Silicon Carbide,Cleanroom_1,87.98,3.56,9.26,25.22,37.47
2023-09-30,Machine_8,Gallium Arsenide,Cleanroom_1,86.01,2.51,8.47,21.1,33.42
2023-03-07,Machine_14,Gallium Arsenide,Cleanroom_4,85.75,5.1,0.85,24.69,41.39
2024-11-22,Machine_6,Silicon,Cleanroom_1,83.0,4.1,12.28,27.63,49.55
2024-12-08,Machine_17,Germanium,Cleanroom_4,99.02,4.31,23.35,28.03,46.48
2023-12-04,Machine_2,Silicon Carbide,Cleanroom_4,79.5,3.34,8.77,28.92,35.85
2024-07-31,Machine_4,Gallium Arsenide,Cleanroom_2,81.54,8.64,14.19,23.72,37.38
2024-04-27,Machine_9,Silicon,Cleanroom_2,80.67,8.02,22.49,22.34,33.6
2024-04-04,Machine_4,Germanium,Cleanroom_3,97.98,4.81,12.77,25.64,34.68
2023-03-13,Machine_17,Germanium,Cleanroom_4,91.71,0.3,18.25,27.08,31.88
2023-02-15,Machine_18,Germanium,Cleanroom_4,91.84,0.43,7.46,29.71,49.84
2023-07-28,Machine_15,Germanium,Cleanroom_4,84.78,5.36,6.84,27.24,40.92
2023-05-28,Machine_4,Silicon,Cleanroom_3,94.46,0.43,0.86,26.58,36.9
2024-06-06,Machine_15,Silicon Carbide,Cleanroom_4,71.05,7.61,7.26,26.58,38.93
2023-03-10,Machine_13,Silicon Carbide,Cleanroom_1,87.16,7.21,16.21,25.86,45.05
2024-03-19,Machine_9,Gallium Arsenide,Cleanroom_1,94.02,5.06,0.7,28.87,37.35
2024-03-16,Machine_7,Silicon Carbide,Cleanroom_2,96.7,7.68,2.12,24.4,42.83
2024-11-08,Machine_11,Silicon Carbide,Cleanroom_2,74.0,6.74,22.88,22.5,48.88
2023-03-04,Machine_19,Silicon Carbide,Cleanroom_4,87.92,6.08,16.32,21.28,48.21
2023-05-16,Machine_20,Silicon Carbide,Cleanroom_2,97.2,1.45,4.15,25.14,44.7
2023-09-07,Machine_12,Germanium,Cleanroom_4,83.17,1.79,14.91,22.09,31.35
2023-04-14,Machine_4,Gallium Arsenide,Cleanroom_3,97.61,0.65,4.57,27.94,49.43
2024-03-06,Machine_2,Silicon Carbide,Cleanroom_2,76.53,1.03,19.46,23.39,47.87
2024-07-31,Machine_3,Silicon,Cleanroom_1,77.73,3.75,23.37,20.35,45.77
2023-11-11,Machine_7,Silicon,Cleanroom_3,84.63,7.8,12.75,28.68,38.26
2023-12-27,Machine_1,Germanium,Cleanroom_1,98.81,1.65,6.05,24.88,39.43
2024-02-23,Machine_12,Silicon,Cleanroom_2,80.72,2.18,6.23,21.36,30.2
2024-06-08,Machine_9,Silicon Carbide,Cleanroom_1,70.81,5.44,0.58,29.9,38.55
2023-03-23,Machine_1,Silicon Carbide,Cleanroom_3,74.12,6.49,2.42,21.46,43.38
2024-12-13,Machine_8,Silicon Carbide,Cleanroom_3,86.45,4.17,9.98,24.79,49.01
2023-08-13,Machine_1,Germanium,Cleanroom_4,89.28,0.26,12.48,27.15,46.4
2023-10-20,Machine_6,Silicon Carbide,Cleanroom_1,93.32,7.61,0.25,27.35,32.92
2023-08-04,Machine_8,Silicon Carbide,Cleanroom_4,86.16,7.59,14.85,22.57,32.31
2023-09-01,Machine_9,Silicon,Cleanroom_2,88.65,8.21,3.41,23.6,49.18
2024-03-24,Machine_1,Gallium Arsenide,Cleanroom_2,85.36,3.9,22.46,21.57,33.6
2024-08-07,Machine_14,Gallium Arsenide,Cleanroom_3,88.23,5.04,11.65,29.95,34.77
2024-01-20,Machine_5,Silicon,Cleanroom_2,93.77,0.33,22.31,27.71,45.02
2023-12-02,Machine_1,Silicon Carbide,Cleanroom_3,97.14,6.86,23.67,22.35,31.63
2024-04-10,Machine_17,Gallium Arsenide,Cleanroom_2,79.92,7.2,17.06,29.33,38.76
2024-08-06,Machine_9,Germanium,Cleanroom_3,88.68,8.66,21.17,24.24,35.48
2024-06-26,Machine_18,Gallium Arsenide,Cleanroom_2,74.39,7.03,10.67,25.42,41.82
2023-08-04,Machine_3,Silicon Carbide,Cleanroom_1,96.87,5.75,1.04,23.67,36.56
2023-05-21,Machine_13,Gallium Arsenide,Cleanroom_2,94.51,3.18,18.67,23.18,39.31
2024-01-13,Machine_5,Germanium,Cleanroom_4,82.68,1.32,4.95,23.96,46.04
2023-09-13,Machine_15,Gallium Arsenide,Cleanroom_3,92.14,4.03,14.29,23.1,46.58
2024-10-07,Machine_19,Germanium,Cleanroom_1,86.12,6.12,13.14,29.25,34.27
2023-07-11,Machine_19,Silicon,Cleanroom_4,97.24,7.13,9.44,26.9,49.25
2024-01-23,Machine_7,Silicon,Cleanroom_2,86.23,4.5,7.72,23.46,39.73
2023-03-16,Machine_2,Silicon Carbide,Cleanroom_3,96.26,7.84,8.69,22.95,43.39
2023-07-07,Machine_8,Silicon,Cleanroom_3,73.49,9.7,20.82,29.59,37.66
2023-10-14,Machine_12,Gallium Arsenide,Cleanroom_4,80.42,6.46,12.75,20.89,40.17
2023-02-14,Machine_2,Germanium,Cleanroom_4,84.01,8.69,13.2,27.03,49.33
2023-04-06,Machine_13,Silicon Carbide,Cleanroom_1,79.81,4.68,20.61,26.4,48.97
2023-08-15,Machine_9,Gallium Arsenide,Cleanroom_4,70.78,1.56,10.77,24.65,41.85
2023-04-16,Machine_4,Silicon Carbide,Cleanroom_1,71.96,0.15,2.56,29.08,33.97
2023-08-01,Machine_2,Silicon,Cleanroom_4,79.55,2.38,12.73,24.25,30.19
2023-04-23,Machine_10,Germanium,Cleanroom_3,88.35,7.56,2.0,22.52,48.69
2024-04-11,Machine_19,Silicon Carbide,Cleanroom_4,96.21,4.31,22.57,23.1,45.23
2023-01-25,Machine_14,Silicon,Cleanroom_3,73.67,8.93,2.21,27.52,49.18
2023-06-26,Machine_13,Silicon Carbide,Cleanroom_1,90.65,8.72,20.09,20.25,33.88
2023-10-25,Machine_5,Silicon Carbide,Cleanroom_2,72.66,3.69,3.75,29.8,35.26
2023-01-11,Machine_2,Silicon Carbide,Cleanroom_3,86.63,9.93,21.32,25.14,38.52
2023-04-23,Machine_19,Germanium,Cleanroom_1,80.29,0.61,10.59,26.53,41.38
2024-01-03,Machine_14,Germanium,Cleanroom_2,73.23,8.51,19.17,27.82,35.36
2024-04-09,Machine_14,Gallium Arsenide,Cleanroom_3,80.18,4.72,22.43,26.29,49.2
2024-01-27,Machine_4,Gallium Arsenide,Cleanroom_1,76.9,3.18,12.29,23.74,37.83
2023-11-05,Machine_11,Silicon,Cleanroom_3,74.5,7.56,10.12,25.92,46.5
2023-08-31,Machine_17,Germanium,Cleanroom_2,75.9,0.77,8.69,25.38,37.05
2024-07-24,Machine_20,Silicon Carbide,Cleanroom_4,97.24,4.88,1.55,23.37,38.67
2023-10-31,Machine_2,Gallium Arsenide,Cleanroom_3,87.23,4.89,15.03,24.13,44.68
2023-12-27,Machine_9,Silicon,Cleanroom_1,73.09,7.66,9.03,29.96,41.45
2024-06-05,Machine_9,Silicon Carbide,Cleanroom_2,75.99,1.23,11.48,22.1,42.84
2024-12-05,Machine_15,Germanium,Cleanroom_2,90.43,2.27,23.19,27.54,37.39
2024-06-24,Machine_5,Silicon,Cleanroom_2,97.42,5.21,12.17,23.32,36.34
2024-12-30,Machine_17,Gallium Arsenide,Cleanroom_2,91.29,2.98,2.22,28.32,40.23
2024-07-09,Machine_20,Silicon,Cleanroom_2,72.62,2.38,10.42,29.91,49.65
2024-12-06,Machine_17,Gallium Arsenide,Cleanroom_4,93.58,5.66,6.18,20.38,48.04
2024-12-24,Machine_17,Gallium Arsenide,Cleanroom_1,99.92,4.93,13.18,27.79,38.28
2024-07-19,Machine_10,Silicon,Cleanroom_3,81.84,1.39,12.65,20.13,31.63
2024-08-12,Machine_3,Gallium Arsenide,Cleanroom_4,77.84,4.25,4.42,22.83,30.42
2024-10-11,Machine_5,Gallium Arsenide,Cleanroom_2,94.79,3.43,12.52,29.97,31.7
2023-02-06,Machine_10,Silicon Carbide,Cleanroom_2,99.09,5.58,13.84,23.05,38.38
2024-07-15,Machine_14,Silicon,Cleanroom_1,89.23,2.42,7.99,22.67,43.0
2023-09-15,Machine_11,Silicon,Cleanroom_2,81.12,3.17,5.51,23.69,34.93
2023-01-08,Machine_4,Silicon Carbide,Cleanroom_3,80.31,2.06,3.34,20.17,47.4
2023-01-14,Machine_12,Germanium,Cleanroom_2,89.1,3.58,13.57,25.89,40.1
2024-05-24,Machine_20,Silicon,Cleanroom_1,72.84,0.44,8.98,23.57,36.06
