date,machine_id,material_type,environment,production_yield,defect_rate,machine_downtime,temperature,humidity
2024-03-27,Machine_3,Silicon Carbide,Cleanroom_3,70.79,1.03,10.19,27.36,35.26
2024-07-06,Machine_14,Germanium,Cleanroom_4,96.28,6.04,20.31,20.67,36.67
2023-09-11,Machine_9,Silicon Carbide,Cleanroom_2,73.1,7.23,15.89,23.35,43.53
2023-08-16,Machine_8,Silicon Carbide,Cleanroom_3,70.4,4.86,6.91,25.42,34.02
2024-01-11,Machine_13,Silicon Carbide,Cleanroom_3,76.65,8.02,13.28,25.32,31.8
2023-03-06,Machine_12,Germanium,Cleanroom_4,88.78,3.62,11.19,21.6,35.32
2023-06-15,Machine_11,Silicon Carbide,Cleanroom_4,71.99,5.31,4.65,22.29,31.52
2023-01-24,Machine_16,Gallium Arsenide,Cleanroom_3,71.1,7.46,8.47,21.48,32.64
2024-11-18,Machine_14,Gallium Arsenide,Cleanroom_2,83.22,7.3,17.49,20.45,34.35
2024-02-03,Machine_10,Germanium,Cleanroom_3,85.47,3.18,10.08,26.44,34.57
2023-12-13,Machine_20,Silicon Carbide,Cleanroom_3,84.61,7.29,19.35,29.92,37.15
2024-07-16,Machine_9,Gallium Arsenide,Cleanroom_2,99.38,6.74,11.21,29.63,38.64
2024-05-18,Machine_18,Silicon Carbide,Cleanroom_1,82.06,7.14,6.91,25.6,41.35
2023-04-26,Machine_19,Germanium,Cleanroom_3,97.93,6.54,18.44,21.09,44.58
2023-12-18,Machine_9,Germanium,Cleanroom_4,93.91,8.13,0.31,20.99,36.02
2023-11-16,Machine_12,Gallium Arsenide,Cleanroom_4,85.2,9.17,0.72,27.82,37.86
2024-12-19,Machine_16,Gallium Arsenide,Cleanroom_4,76.83,7.66,12.42,23.88,42.46
2023-05-22,Machine_11,Gallium Arsenide,Cleanroom_1,94.43,6.21,19.76,24.7,42.85
2023-04-09,Machine_1,Silicon,Cleanroom_3,78.39,5.26,0.48,29.54,42.57
2023-01-17,Machine_5,Silicon Carbide,Cleanroom_3,96.47,6.15,2.89,25.87,42.45
2024-09-04,Machine_8,Silicon Carbide,Cleanroom_2,98.12,8.12,12.98,22.77,48.98
2023-01-24,Machine_13,Silicon Carbide,Cleanroom_1,77.5,4.29,6.18,23.6,30.76
2024-10-17,Machine_20,Silicon Carbide,Cleanroom_3,79.82,7.27,5.04,27.56,41.42
2023-12-02,Machine_7,Gallium Arsenide,Cleanroom_2,90.22,3.62,7.41,22.91,37.23
2023-12-18,Machine_15,Silicon Carbide,Cleanroom_1,96.04,6.63,22.09,27.16,46.14
2024-04-14,Machine_12,Germanium,Cleanroom_1,82.03,6.52,1.2,24.12,41.46
2024-08-02,Machine_15,Germanium,Cleanroom_4,91.69,4.56,14.19,27.44,40.91
2023-05-19,Machine_6,Germanium,Cleanroom_4,96.89,0.75,0.44,25.87,49.53
2023-11-02,Machine_17,Silicon,Cleanroom_3,91.79,4.69,13.68,24.53,39.1
2023-10-28,Machine_3,Gallium Arsenide,Cleanroom_2,91.58,5.38,11.06,25.86,40.61
2024-07-11,Machine_11,Germanium,Cleanroom_2,99.92,6.39,10.74,20.65,48.65
2024-02-05,Machine_2,Silicon,Cleanroom_1,70.3,8.68,0.29,26.99,43.09
2023-12-15,Machine_6,Gallium Arsenide,Cleanroom_4,97.64,6.68,3.13,22.54,46.92
2023-01-21,Machine_14,Silicon Carbide,Cleanroom_3,95.37,0.25,23.19,20.68,47.36
2023-05-16,Machine_12,Germanium,Cleanroom_2,99.43,6.97,13.12,22.06,40.81
2024-04-30,Machine_20,Gallium Arsenide,Cleanroom_3,75.67,5.16,14.54,25.11,46.8
2024-10-25,Machine_20,Germanium,Cleanroom_1,82.41,7.27,12.5,27.72,33.78
2024-12-22,Machine_4,Silicon Carbide,Cleanroom_3,97.26,2.21,3.68,23.61,35.72
2023-08-23,Machine_20,Silicon Carbide,Cleanroom_4,75.93,6.35,12.8,28.07,48.26
2023-09-23,Machine_1,Silicon Carbide,Cleanroom_1,88.32,0.28,15.54,27.13,34.23
2024-03-21,Machine_20,Gallium Arsenide,Cleanroom_2,75.28,9.77,17.8,22.49,48.48
2024-02-01,Machine_4,Silicon,Cleanroom_1,84.11,6.85,18.31,20.95,48.54
2024-05-16,Machine_11,Silicon Carbide,Cleanroom_4,77.48,1.82,14.57,21.93,32.77
2023-12-08,Machine_4,Silicon,Cleanroom_3,73.17,0.28,14.26,25.26,32.76
2024-08-03,Machine_14,Silicon Carbide,Cleanroom_4,87.75,7.44,18.74,20.7,39.79
2023-08-01,Machine_1,Silicon,Cleanroom_4,81.23,0.76,13.84,22.3,44.23
2024-01-10,Machine_14,Germanium,Cleanroom_2,95.36,1.56,0.4,26.9,41.41
2024-05-04,Machine_12,Germanium,Cleanroom_4,83.53,5.6,15.39,25.68,38.94
2024-07-23,Machine_6,Silicon Carbide,Cleanroom_3,88.22,0.82,15.32,27.39,43.21
2023-04-26,Machine_17,Silicon Carbide,Cleanroom_4,72.13,3.41,11.37,22.27,38.44
2024-09-03,Machine_10,Silicon Carbide,Cleanroom_3,95.37,5.99,6.55,25.48,39.66
2023-11-10,Machine_5,Germanium,Cleanroom_1,71.89,3.07,22.28,21.0,41.54
2023-05-05,Machine_12,Gallium Arsenide,Cleanroom_4,95.71,2.0,12.13,29.14,41.68
2024-01-03,Machine_9,Gallium Arsenide,Cleanroom_2,82.85,4.58,1.91,24.34,48.86
2024-08-26,Machine_19,Germanium,Cleanroom_3,92.1,5.95,3.65,27.16,44.94
2023-06-05,Machine_19,Silicon Carbide,Cleanroom_1,90.51,0.52,10.83,29.5,40.75
2024-03-17,Machine_14,Gallium Arsenide,Cleanroom_4,78.34,1.54,9.7,24.87,39.11
2024-06-22,Machine_14,Silicon,Cleanroom_1,79.9,1.75,19.53,25.21,41.67
2023-02-04,Machine_16,Silicon Carbide,Cleanroom_2,95.6,1.48,1.19,25.76,45.23
2024-07-18,Machine_10,Gallium Arsenide,Cleanroom_4,75.93,3.98,8.97,22.5,39.94
2024-07-18,Machine_10,Germanium,Cleanroom_1,80.05,1.19,14.03,29.23,41.94
2023-06-08,Machine_1,Silicon,Cleanroom_4,74.39,9.16,0.11,28.09,30.45
2023-03-18,Machine_19,Silicon,Cleanroom_3,75.67,9.19,8.03,29.87,37.89
2023-03-23,Machine_19,Silicon,Cleanroom_2,94.19,4.64,2.34,24.1,35.69
2023-07-05,Machine_16,Gallium Arsenide,Cleanroom_2,97.56,4.09,21.66,21.88,31.81
2023-03-11,Machine_2,Gallium Arsenide,Cleanroom_3,91.0,4.41,14.41,24.68,45.12
2024-04-20,Machine_17,Silicon Carbide,Cleanroom_4,74.34,6.45,9.49,27.19,40.25
2023-09-06,Machine_7,Germanium,Cleanroom_2,73.86,6.97,17.5,25.67,47.19
2023-09-17,Machine_19,Germanium,Cleanroom_1,97.0,9.66,20.41,29.52,41.29
2023-04-21,Machine_4,Gallium Arsenide,Cleanroom_1,97.45,5.16,16.82,27.2,33.06
2024-12-14,Machine_5,Germanium,Cleanroom_4,75.71,3.8,17.63,26.84,37.84
2023-08-21,Machine_3,Silicon,Cleanroom_4,90.2,5.91,15.64,21.21,42.35
2024-08-04,Machine_7,Silicon,Cleanroom_3,95.67,7.33,1.6,27.94,31.37
2023-08-22,Machine_16,Gallium Arsenide,Cleanroom_3,75.79,9.31,10.32,24.76,47.7
2024-01-06,Machine_16,Gallium Arsenide,Cleanroom_2,95.04,3.41,17.02,22.81,48.14
2023-11-03,Machine_6,Germanium,Cleanroom_4,88.41,6.05,14.17,29.48,44.71
2024-09-04,Machine_2,Germanium,Cleanroom_3,99.91,5.19,8.81,23.45,48.17
2024-09-12,Machine_15,Silicon,Cleanroom_2,86.38,3.53,9.83,27.79,39.81
2023-04-27,Machine_12,Germanium,Cleanroom_4,87.7,6.9,21.15,22.53,38.76
2024-04-06,Machine_19,Silicon,Cleanroom_3,88.38,2.6,20.78,20.02,40.64
2024-02-07,Machine_16,Silicon,Cleanroom_2,84.82,6.49,4.39,25.5,49.83
2024-12-26,Machine_6,Silicon,Cleanroom_3,84.48,3.24,21.03,27.93,35.14
2023-08-19,Machine_1,Gallium Arsenide,Cleanroom_3,95.14,7.43,10.97,23.92,37.42
2023-10-02,Machine_18,Silicon Carbide,Cleanroom_1,70.77,2.78,20.74,27.44,34.8
2023-02-25,Machine_9,Gallium Arsenide,Cleanroom_2,83.75,0.15,16.47,26.12,42.66
2024-10-05,Machine_11,Gallium Arsenide,Cleanroom_4,90.26,3.71,15.17,29.42,31.75
2023-10-17,Machine_15,Gallium Arsenide,Cleanroom_3,96.75,9.54,20.21,21.7,42.03
2023-12-18,Machine_13,Germanium,Cleanroom_1,93.7,0.43,12.18,21.94,36.76
2023-12-05,Machine_5,Gallium Arsenide,Cleanroom_2,97.6,4.26,0.13,22.95,46.19
2024-12-11,Machine_8,Germanium,Cleanroom_1,77.85,9.42,4.07,29.04,47.7
2023-05-01,Machine_8,Gallium Arsenide,Cleanroom_4,80.64,4.78,20.48,25.83,35.66
2024-06-28,Machine_15,Germanium,Cleanroom_1,88.11,7.28,9.25,28.4,30.43
2023-08-04,Machine_3,Gallium Arsenide,Cleanroom_2,96.82,4.63,22.6,25.1,41.51
2024-08-03,Machine_19,Gallium Arsenide,Cleanroom_3,82.14,5.4,8.48,21.52,42.99
2024-08-17,Machine_2,Germanium,Cleanroom_1,80.72,5.35,9.46,20.69,46.22
2023-02-01,Machine_3,Gallium Arsenide,Cleanroom_1,97.03,8.78,0.9,23.23,46.27
2023-08-16,Machine_20,Silicon,Cleanroom_4,95.0,1.43,4.5,28.32,35.73
2024-01-25,Machine_2,Silicon Carbide,Cleanroom_3,83.86,4.6,8.47,23.57,33.68
2023-04-22,Machine_7,Silicon,Cleanroom_2,80.66,8.55,17.49,22.64,31.52
2023-03-27,Machine_1,Silicon Carbide,Cleanroom_4,90.11,6.58,6.9,27.83,48.07
2024-08-02,Machine_11,Gallium Arsenide,Cleanroom_2,80.05,8.0,5.19,22.08,32.47
2023-11-06,Machine_3,Gallium Arsenide,Cleanroom_2,79.05,8.62,22.85,24.03,47.71
2024-04-07,Machine_15,Silicon Carbide,Cleanroom_2,95.1,2.14,23.7,29.97,41.57
2024-05-09,Machine_15,Silicon,Cleanroom_3,93.9,3.69,2.33,23.08,34.78
2024-08-05,Machine_6,Silicon,Cleanroom_3,95.02,1.2,3.35,24.66,47.47
2023-07-07,Machine_9,Silicon Carbide,Cleanroom_4,92.91,8.87,8.97,23.19,33.85
2023-11-08,Machine_15,Germanium,Cleanroom_1,88.57,2.57,20.47,22.14,45.49
2024-10-14,Machine_18,Silicon Carbide,Cleanroom_4,74.46,8.43,16.89,20.03,30.18
2023-08-02,Machine_3,Germanium,Cleanroom_1,72.33,5.48,7.99,22.38,34.86
2023-04-13,Machine_9,Silicon Carbide,Cleanroom_4,91.54,1.13,2.86,28.77,30.25
2024-05-15,Machine_19,Gallium Arsenide,Cleanroom_1,87.77,0.63,8.57,25.66,44.34
2024-12-30,Machine_4,Silicon,Cleanroom_3,74.39,7.61,6.39,28.03,46.6
2024-05-10,Machine_9,Germanium,Cleanroom_1,83.89,6.54,22.2,22.23,42.92
2023-05-03,Machine_13,Silicon Carbide,Cleanroom_1,71.88,9.13,4.69,21.77,43.3
2024-12-27,Machine_16,Gallium Arsenide,Cleanroom_1,86.56,3.81,21.94,26.14,34.02
2023-04-15,Machine_11,Germanium,Cleanroom_4,80.97,6.03,20.16,26.16,44.44
2023-06-25,Machine_19,Silicon Carbide,Cleanroom_4,94.59,5.97,11.8,25.94,47.39
2024-03-28,Machine_4,Gallium Arsenide,Cleanroom_3,74.92,5.67,3.25,26.86,45.15
2024-08-01,Machine_14,Germanium,Cleanroom_3,80.3,8.28,3.17,26.22,41.34
2024-08-02,Machine_15,Gallium Arsenide,Cleanroom_3,97.99,5.67,8.19,21.84,35.16
2024-07-11,Machine_3,Gallium Arsenide,Cleanroom_2,99.24,5.83,18.24,24.84,33.84
2024-08-24,Machine_20,Germanium,Cleanroom_4,77.51,9.25,20.72,21.69,33.38
2024-06-30,Machine_19,Silicon,Cleanroom_1,83.68,2.27,12.67,29.25,36.78
2023-10-29,Machine_15,Silicon,Cleanroom_2,75.25,6.86,18.66,29.5,33.89
2023-06-11,Machine_3,Germanium,Cleanroom_2,94.03,6.18,0.04,28.91,41.58
2024-06-17,Machine_15,Gallium Arsenide,Cleanroom_4,96.35,2.85,19.59,20.7,32.75
2023-09-19,Machine_15,Silicon Carbide,Cleanroom_1,84.9,1.91,14.45,29.83,39.63
2023-05-20,Machine_11,Silicon,Cleanroom_2,75.48,5.03,14.09,22.25,34.44
2023-11-26,Machine_5,Silicon,Cleanroom_1,84.16,9.38,10.35,25.72,43.9
2023-11-11,Machine_3,Silicon Carbide,Cleanroom_1,71.73,6.64,22.17,21.72,33.3
2024-07-14,Machine_10,Silicon,Cleanroom_1,71.2,8.83,1.62,24.77,31.19
2024-03-06,Machine_12,Silicon,Cleanroom_2,89.54,0.55,19.59,23.95,37.31
2023-01-13,Machine_6,Gallium Arsenide,Cleanroom_1,79.3,2.98,7.2,24.2,34.02
2024-10-17,Machine_8,Gallium Arsenide,Cleanroom_1,75.57,9.63,7.96,23.41,49.14
2023-11-19,Machine_15,Silicon,Cleanroom_4,84.06,1.47,7.2,29.28,40.27
2023-08-04,Machine_15,Silicon Carbide,Cleanroom_1,86.48,4.82,23.93,28.1,37.76
2023-10-11,Machine_16,Germanium,Cleanroom_4,95.23,4.22,23.14,24.92,47.36
2024-10-14,Machine_3,Silicon,Cleanroom_1,96.63,7.99,12.46,28.14,31.19
2024-05-22,Machine_20,Germanium,Cleanroom_4,84.44,4.52,16.71,22.44,39.29
2023-05-07,Machine_17,Silicon Carbide,Cleanroom_4,99.26,0.79,2.54,25.84,33.22
2023-05-24,Machine_14,Silicon,Cleanroom_2,87.83,4.43,21.89,27.73,39.89
2024-06-13,Machine_17,Gallium Arsenide,Cleanroom_4,77.38,0.69,0.3,28.35,39.61
2024-06-26,Machine_19,Silicon Carbide,Cleanroom_2,86.94,2.18,8.42,22.11,33.17
2023-05-31,Machine_12,Silicon Carbide,Cleanroom_1,92.76,2.55,3.13,24.61,30.63
2024-01-02,Machine_8,Gallium Arsenide,Cleanroom_2,70.04,9.43,7.36,27.24,33.49
2023-12-04,Machine_13,Germanium,Cleanroom_3,72.95,1.83,21.73,26.31,40.82
2023-09-14,Machine_1,Silicon,Cleanroom_3,84.0,2.09,3.8,23.62,41.04
2023-10-06,Machine_4,Gallium Arsenide,Cleanroom_4,91.07,5.87,21.77,28.23,33.93
2023-02-12,Machine_16,Silicon,Cleanroom_3,84.59,3.52,20.47,24.31,49.1
2023-12-25,Machine_15,Germanium,Cleanroom_3,86.37,3.57,16.09,23.46,40.68
2024-08-05,Machine_7,Silicon,Cleanroom_3,90.36,7.49,15.62,28.6,43.34
2023-08-21,Machine_15,Gallium Arsenide,Cleanroom_2,87.21,7.49,17.75,20.91,33.83
2023-12-09,Machine_11,Silicon,Cleanroom_4,97.98,0.75,12.86,23.83,39.32
2023-07-31,Machine_12,Silicon,Cleanroom_2,90.71,9.88,7.36,26.64,49.96
2023-05-20,Machine_4,Silicon Carbide,Cleanroom_3,71.91,0.56,0.74,20.09,47.46
2024-07-12,Machine_20,Silicon Carbide,Cleanroom_1,73.14,4.1,13.44,22.62,39.15
2024-07-02,Machine_11,Silicon,Cleanroom_1,99.06,3.87,14.2,20.11,44.64
2023-06-22,Machine_13,Gallium Arsenide,Cleanroom_4,72.25,1.35,20.59,28.42,36.66
2024-06-10,Machine_17,Silicon,Cleanroom_1,71.19,8.76,23.04,29.86,41.38
2024-11-18,Machine_4,Germanium,Cleanroom_1,88.76,2.73,14.29,24.78,49.72
2023-05-21,Machine_3,Gallium Arsenide,Cleanroom_1,92.18,2.78,18.78,23.71,31.02
2024-12-11,Machine_18,Gallium Arsenide,Cleanroom_1,71.88,7.4,19.74,26.2,41.58
2023-05-16,Machine_14,Gallium Arsenide,Cleanroom_3,97.29,5.3,12.24,24.98,42.02
2023-11-20,Machine_1,Silicon Carbide,Cleanroom_2,72.78,0.78,21.59,24.97,32.78
2023-09-28,Machine_18,Gallium Arsenide,Cleanroom_1,87.13,9.63,9.42,20.19,44.27
2024-07-08,Machine_9,Gallium Arsenide,Cleanroom_1,76.36,3.94,22.68,21.69,33.59
2024-06-20,Machine_11,Gallium Arsenide,Cleanroom_1,80.03,0.28,10.08,23.91,36.29
2024-04-16,Machine_6,Silicon,Cleanroom_1,95.11,3.06,7.75,24.32,40.38
2023-09-01,Machine_10,Silicon Carbide,Cleanroom_1,89.3,6.57,15.85,21.91,42.58
2024-02-14,Machine_6,Germanium,Cleanroom_2,84.8,4.4,4.1,27.78,42.79
2024-04-29,Machine_13,Gallium Arsenide,Cleanroom_1,94.16,9.74,19.15,26.59,36.64
2023-02-06,Machine_6,Silicon,Cleanroom_3,84.97,4.08,6.13,29.6,31.75
2024-11-08,Machine_7,Gallium Arsenide,Cleanroom_3,93.96,2.89,20.78,27.2,45.34
2024-10-07,Machine_9,Gallium Arsenide,Cleanroom_1,92.63,5.46,18.97,28.37,39.66
2024-11-08,Machine_1,Germanium,Cleanroom_1,99.73,5.69,22.69,28.63,42.19
2024-05-09,Machine_8,Silicon Carbide,Cleanroom_4,73.67,4.66,18.07,20.31,49.92
2023-07-17,Machine_16,Germanium,Cleanroom_3,82.53,3.05,15.92,26.25,43.29
2023-01-20,Machine_12,Germanium,Cleanroom_2,96.0,0.25,9.13,24.87,36.73
2024-07-16,Machine_13,Silicon,Cleanroom_4,97.35,4.88,14.13,24.55,35.57
2024-03-14,Machine_7,Germanium,Cleanroom_1,95.17,9.74,11.92,27.81,47.09
2024-06-04,Machine_4,Gallium Arsenide,Cleanroom_3,76.36,9.31,10.81,26.27,38.76
2024-07-27,Machine_20,Silicon Carbide,Cleanroom_1,74.74,8.35,3.44,28.41,45.92
2023-02-23,Machine_20,Gallium Arsenide,Cleanroom_3,92.15,0.44,3.96,21.95,46.94
2023-09-18,Machine_11,Gallium Arsenide,Cleanroom_3,94.5,2.88,21.31,26.27,46.4
2024-04-03,Machine_12,Germanium,Cleanroom_1,96.14,8.9,18.89,24.31,46.31
2023-09-12,Machine_5,Silicon,Cleanroom_4,73.63,6.62,18.11,24.21,49.6
2023-03-01,Machine_18,Germanium,Cleanroom_2,75.82,6.58,17.78,23.41,45.79
2023-02-25,Machine_8,Silicon Carbide,Cleanroom_3,89.58,9.96,0.59,22.21,31.02
2024-04-06,Machine_7,Silicon Carbide,Cleanroom_2,79.46,5.3,3.86,22.85,33.21
2024-08-24,Machine_20,Germanium,Cleanroom_4,85.19,8.54,12.39,27.96,35.98
2024-08-17,Machine_13,Germanium,Cleanroom_3,82.51,4.94,22.83,26.38,42.07
2024-04-05,Machine_9,Gallium Arsenide,Cleanroom_4,70.49,3.53,17.38,20.39,44.62
2023-12-20,Machine_19,Gallium Arsenide,Cleanroom_3,91.31,8.18,19.55,24.23,38.15
2024-12-16,Machine_12,Silicon,Cleanroom_4,87.37,1.0,12.44,23.16,48.15
2023-01-29,Machine_17,Silicon Carbide,Cleanroom_3,79.13,6.0,13.24,22.58,31.2
2023-02-18,Machine_4,Germanium,Cleanroom_2,90.84,5.29,13.49,21.58,45.44
2023-04-30,Machine_14,Silicon,Cleanroom_1,79.25,8.76,13.03,29.14,46.43
2023-04-24,Machine_19,Silicon Carbide,Cleanroom_2,74.2,2.02,14.0,23.98,30.31
2024-09-23,Machine_10,Silicon Carbide,Cleanroom_2,82.9,1.05,7.83,24.0,35.14
2024-09-28,Machine_15,Gallium Arsenide,Cleanroom_1,96.4,2.64,19.53,27.47,46.87
2024-08-19,Machine_17,Gallium Arsenide,Cleanroom_2,90.46,7.33,19.97,26.99,41.22
2023-06-28,Machine_5,Gallium Arsenide,Cleanroom_1,95.41,4.96,22.33,23.51,47.17
2023-07-06,Machine_11,Germanium,Cleanroom_1,89.84,5.42,3.23,22.13,33.12
2023-06-04,Machine_4,Silicon,Cleanroom_4,96.19,2.33,23.19,29.37,36.37
2023-06-25,Machine_15,Germanium,Cleanroom_1,94.09,9.25,2.18,21.68,48.3
2024-02-20,Machine_2,Gallium Arsenide,Cleanroom_4,79.92,4.74,3.14,21.48,32.71
2023-10-11,Machine_12,Germanium,Cleanroom_1,73.91,9.75,18.3,24.44,47.35
2023-03-12,Machine_18,Gallium Arsenide,Cleanroom_4,72.07,3.03,11.18,28.54,43.45
2024-02-29,Machine_15,Silicon Carbide,Cleanroom_1,95.86,3.72,21.43,22.8,38.04
2023-02-09,Machine_12,Silicon Carbide,Cleanroom_3,86.67,3.66,6.71,25.58,36.16
2023-10-27,Machine_20,Silicon Carbide,Cleanroom_3,70.17,0.21,0.49,20.56,45.26
2024-05-11,Machine_2,Silicon,Cleanroom_2,90.87,5.31,1.66,29.62,43.36
2023-10-03,Machine_10,Gallium Arsenide,Cleanroom_3,79.08,9.42,9.58,27.45,30.68
2023-03-04,Machine_14,Germanium,Cleanroom_3,71.32,8.14,9.74,25.88,45.38
2023-10-13,Machine_15,Germanium,Cleanroom_3,83.95,5.75,6.3,22.84,46.07
2024-03-14,Machine_3,Gallium Arsenide,Cleanroom_4,74.67,5.94,10.66,28.58,35.55
2024-03-09,Machine_19,Silicon Carbide,Cleanroom_2,80.77,5.76,12.92,22.98,49.15
2024-12-31,Machine_2,Silicon,Cleanroom_1,87.51,3.11,3.62,22.53,42.81
2023-10-30,Machine_10,Gallium Arsenide,Cleanroom_4,88.64,2.31,4.23,23.76,39.96
2023-08-05,Machine_2,Germanium,Cleanroom_3,92.58,9.72,4.35,21.54,33.92
2023-04-20,Machine_11,Germanium,Cleanroom_3,70.52,9.87,16.9,29.31,38.54
2023-10-29,Machine_11,Germanium,Cleanroom_4,91.79,6.56,3.61,25.95,49.14
2024-11-16,Machine_2,Gallium Arsenide,Cleanroom_3,98.56,7.54,18.41,21.07,46.04
2023-03-31,Machine_9,Silicon,Cleanroom_4,92.33,2.34,9.6,28.6,35.28
2024-04-27,Machine_17,Silicon Carbide,Cleanroom_1,94.22,0.78,1.08,21.4,46.14
2023-10-10,Machine_6,Silicon,Cleanroom_1,78.1,8.91,7.81,26.79,35.61
2023-02-18,Machine_12,Silicon Carbide,Cleanroom_2,79.26,7.91,14.37,23.11,34.27
2023-01-19,Machine_19,Silicon Carbide,Cleanroom_2,91.63,9.28,13.9,27.93,34.11
2023-06-23,Machine_13,Silicon,Cleanroom_2,91.16,9.71,12.29,29.69,30.79
2024-12-03,Machine_1,Gallium Arsenide,Cleanroom_2,73.29,4.67,10.3,28.33,47.89
2023-08-16,Machine_15,Gallium Arsenide,Cleanroom_1,97.26,9.39,3.38,26.74,46.78
2024-08-05,Machine_8,Silicon,Cleanroom_1,98.77,9.72,12.57,25.66,44.77
2023-11-11,Machine_1,Germanium,Cleanroom_1,70.53,9.47,13.48,22.0,48.75
2023-07-17,Machine_7,Gallium Arsenide,Cleanroom_3,98.82,2.66,14.5,28.07,35.19
2024-04-17,Machine_2,Silicon Carbide,Cleanroom_2,74.05,7.75,20.12,24.11,40.16
2024-03-25,Machine_2,Germanium,Cleanroom_1,86.28,8.46,23.73,23.94,41.78
2023-05-16,Machine_4,Silicon Carbide,Cleanroom_3,78.75,5.39,7.9,25.91,30.43
2024-12-09,Machine_6,Silicon Carbide,Cleanroom_4,95.17,6.47,17.15,27.28,37.37
2024-02-11,Machine_12,Gallium Arsenide,Cleanroom_3,72.46,2.9,11.56,27.51,32.88
2023-09-20,Machine_13,Silicon Carbide,Cleanroom_3,81.31,0.57,22.29,27.25,41.15
2023-08-12,Machine_18,Silicon Carbide,Cleanroom_2,84.63,1.86,13.31,22.17,45.87
2024-09-10,Machine_8,Germanium,Cleanroom_3,88.33,5.82,15.71,26.37,41.39
2023-10-09,Machine_16,Silicon,Cleanroom_1,70.49,7.07,1.35,29.77,31.44
2024-08-26,Machine_17,Germanium,Cleanroom_3,87.27,3.13,19.44,22.63,32.23
2023-11-26,Machine_13,Germanium,Cleanroom_2,85.72,6.53,19.32,23.21,38.25
2023-10-08,Machine_3,Gallium Arsenide,Cleanroom_3,75.99,6.72,5.36,25.39,33.82
2024-12-28,Machine_14,Silicon Carbide,Cleanroom_3,94.61,3.78,9.02,28.23,48.41
2023-12-11,Machine_11,Silicon Carbide,Cleanroom_3,70.32,3.65,19.68,27.58,40.62
2023-06-03,Machine_3,Gallium Arsenide,Cleanroom_4,73.69,9.6,0.47,28.59,37.83
2024-07-11,Machine_12,Silicon Carbide,Cleanroom_1,84.05,8.71,1.12,29.78,46.85
2024-05-23,Machine_15,Silicon,Cleanroom_2,93.14,0.55,3.31,29.47,41.27
2024-06-15,Machine_9,Germanium,Cleanroom_4,72.17,1.96,5.08,26.18,47.08
2023-07-23,Machine_3,Germanium,Cleanroom_3,84.36,7.84,16.18,27.76,41.08
2023-07-19,Machine_4,Germanium,Cleanroom_4,92.59,0.39,22.11,23.59,37.13
2023-08-27,Machine_20,Silicon,Cleanroom_1,71.39,1.51,2.21,21.71,43.2
2024-06-12,Machine_9,Silicon,Cleanroom_4,84.55,3.07,14.07,22.2,37.7
2023-07-05,Machine_15,Gallium Arsenide,Cleanroom_2,83.92,1.66,1.18,28.88,42.31
2024-07-03,Machine_5,Silicon Carbide,Cleanroom_4,99.2,3.66,0.35,24.66,34.89
2023-04-03,Machine_12,Gallium Arsenide,Cleanroom_1,88.1,7.02,9.31,27.15,48.59
2024-02-10,Machine_12,Silicon,Cleanroom_2,92.82,3.05,22.32,26.05,46.02
2023-12-13,Machine_3,Silicon,Cleanroom_1,98.38,4.77,5.79,29.7,35.91
2023-06-15,Machine_13,Silicon,Cleanroom_1,88.48,4.05,3.91,20.31,48.5
2023-01-07,Machine_10,Gallium Arsenide,Cleanroom_2,96.9,9.41,1.62,26.84,48.31
2024-02-02,Machine_17,Gallium Arsenide,Cleanroom_2,84.13,9.37,13.1,23.72,38.54
2023-02-19,Machine_2,Germanium,Cleanroom_4,82.76,5.01,20.4,24.25,42.45
2024-08-01,Machine_6,Silicon,Cleanroom_4,87.45,2.72,3.63,23.94,39.36
2023-03-04,Machine_3,Silicon Carbide,Cleanroom_3,95.37,8.42,0.15,21.04,47.89
2023-08-05,Machine_16,Germanium,Cleanroom_1,89.46,3.86,2.22,27.1,43.71
2024-11-29,Machine_15,Silicon Carbide,Cleanroom_4,87.0,3.45,2.75,22.89,41.34
2023-09-27,Machine_1,Silicon Carbide,Cleanroom_3,98.87,2.71,7.14,27.24,33.71
2024-04-07,Machine_8,Silicon Carbide,Cleanroom_1,86.91,1.78,15.3,24.31,32.13
2023-07-25,Machine_3,Gallium Arsenide,Cleanroom_2,96.74,0.83,21.97,22.0,39.0
2023-12-19,Machine_6,Gallium Arsenide,Cleanroom_1,83.07,2.52,5.95,21.0,42.51
2023-01-08,Machine_2,Germanium,Cleanroom_2,90.42,8.38,13.75,23.39,33.25
2023-02-18,Machine_14,Silicon,Cleanroom_2,89.44,5.6,7.37,20.27,47.22
2023-10-26,Machine_6,Silicon,Cleanroom_2,72.81,7.71,5.28,29.88,46.08
2024-06-23,Machine_14,Germanium,Cleanroom_3,87.03,1.3,8.65,20.46,45.28
2023-06-04,Machine_1,Silicon Carbide,Cleanroom_1,94.4,5.6,15.15,21.92,41.22
2024-03-16,Machine_10,Silicon,Cleanroom_3,96.27,1.36,1.78,26.17,31.45
2024-07-30,Machine_13,Gallium Arsenide,Cleanroom_1,71.61,1.77,8.47,29.99,35.01
2023-09-27,Machine_7,Silicon Carbide,Cleanroom_1,77.74,6.92,22.79,26.39,33.43
2023-02-03,Machine_17,Germanium,Cleanroom_2,76.58,1.94,15.51,21.62,43.68
